,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__data_contamination,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
14,0.017952871322631837,1.3687801451117825e-06,0.0025927066802978516,0.0007984757685913681,0.14,{'clf__data_contamination': 0.14},0.5668960614120557,0.5421672931478565,0.5691301051056785,0.6032678340871699,0.5319552806789632,0.5626833148863447,0.024785200303440204,9,0.6029610065167365,0.5688013496003121,0.5659332254681846,0.5679798294203884,0.5922383948216825,0.5795827611654608,0.015125370105316968
15,0.01895003318786621,0.0006303750152017151,0.001993083953857422,0.0006311282788803306,0.15,{'clf__data_contamination': 0.15},0.5641668217598405,0.5511225210110855,0.5579084851237645,0.6097057142518767,0.5304590419050165,0.5626725168103167,0.026108086774813955,10,0.6066476870364607,0.5622845905503956,0.5601873071560615,0.5641467955378542,0.5896868555143956,0.5765906471590335,0.01845816123882812
16,0.017951822280883788,0.0038878068638641713,0.0019941806793212892,0.0006309020421037808,0.16,{'clf__data_contamination': 0.16},0.5633764248336945,0.571122566245249,0.5553490983932134,0.6055464177768629,0.5217210280375458,0.5634231070573132,0.026973728579754424,8,0.5992273863126718,0.5599918362324743,0.565214643260577,0.5608197268659951,0.5901638154104076,0.5750834816164251,0.01636429669609159
17,0.021343040466308593,0.0062956303857601885,0.0019949913024902345,9.36836371631074e-07,0.17,{'clf__data_contamination': 0.17},0.5634050502191917,0.5596491572529846,0.559651139948319,0.6036372401815636,0.537120049296418,0.5646925273796953,0.021584443332084653,5,0.6063758334799447,0.5634604129404874,0.5595552479423559,0.5580224006509927,0.5968895597706068,0.5768606909568775,0.020524259862946297
18,0.018150997161865235,0.00039913669637106657,0.001994895935058594,2.7804145311571603e-07,0.18,{'clf__data_contamination': 0.18},0.5642360685479034,0.5449943256166301,0.5521759943156497,0.5985330397292734,0.5450848488760693,0.5610048554171051,0.020032662415026273,12,0.6055083445205997,0.5547569250695011,0.5608215678425928,0.5496097876077852,0.5911997389940378,0.5723792728069034,0.021974177937593632
19,0.022340774536132812,0.005069656818649902,0.0023935317993164064,0.0007979632474675885,0.19,{'clf__data_contamination': 0.19},0.5587705424355102,0.569102802209237,0.5461519341421297,0.604535044653444,0.5408966463994888,0.563891393967962,0.022577577761878034,6,0.603484247145678,0.5585002947962094,0.5598703957862741,0.5488308285317662,0.5877195535764621,0.5716810639672779,0.02051357320168216
20,0.017952585220336915,0.001092449899520931,0.0019938468933105467,6.468133910298603e-07,0.2,{'clf__data_contamination': 0.2},0.5683617149413369,0.5564989124192778,0.5500042219008064,0.597032365689703,0.5383945900550099,0.5620583610012269,0.019995484831463784,11,0.6113390300891726,0.5550241219689219,0.5579669148931341,0.5471130362813014,0.5880929382582943,0.5719072082981649,0.024128687383779723
21,0.019149208068847658,0.0003989224795256802,0.002193927764892578,0.0003989941011725645,0.21,{'clf__data_contamination': 0.21},0.55650138902187,0.5513326984011558,0.5369995207627035,0.5947666182912852,0.5554887104600494,0.5590177873874127,0.019186611027330967,15,0.6017359708878466,0.5483720118372909,0.5546492471844034,0.5496916702879101,0.5897873827347867,0.5688472565864476,0.02239603543695411
22,0.01974778175354004,0.002631067723153239,0.00359039306640625,0.0027200195579214358,0.22,{'clf__data_contamination': 0.22},0.5643258697660334,0.5610280552965607,0.5280780318667349,0.5882640468228894,0.5497248429260787,0.5582841693356594,0.019639230727212527,18,0.5935287156350226,0.5543455463997035,0.551552959535315,0.5505667600433801,0.5803132873929281,0.5660614538012699,0.01758072615181955
23,0.020144891738891602,0.003477773072857336,0.0023952484130859374,0.000489026219391918,0.23,{'clf__data_contamination': 0.23},0.5551469766105493,0.551827527252268,0.5307962673049148,0.6060316736845552,0.550615727355201,0.5588836344414976,0.025075674846867877,16,0.593187949436174,0.5539527843765999,0.5522155359403039,0.5465453363552654,0.5882660722382849,0.5668335356693257,0.019723688550186514
