,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__data_contamination,param_clf__knn_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22,0.03171463012695312,0.003051733811850346,5.528073787689209,0.18213010955324277,0.1,3,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 3}",0.6848714359191752,0.6813949465271454,0.7097385112358104,0.683374760221896,0.6989280563472385,0.6916615420502531,0.010952244728283506,15,0.7883994148483877,0.7910313663851056,0.8023190739065866,0.8068410793818828,0.7888604002276113,0.7954902669499148,0.007610396281998755
23,0.030718421936035155,0.002129839281513639,5.528103637695312,0.1825317654504182,0.1,4,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 4}",0.6823504001980388,0.6822960418105446,0.7015032458073487,0.6648797442088314,0.687755229892173,0.6837569323833874,0.011759071311477508,18,0.7779195699193913,0.7710823535678845,0.7801885308218769,0.7892480142278602,0.7732516718326994,0.7783380280739425,0.006342603532881302
24,0.02991957664489746,0.003889323397196451,5.51409125328064,0.15296918255548597,0.1,5,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 5}",0.6703846025436723,0.6538348970523448,0.7009724286368276,0.6639998202027609,0.6855417532211298,0.6749467003313471,0.01658884467365475,28,0.7613120471756563,0.7565466670387984,0.755309902115372,0.7747028892859366,0.7539279444296308,0.7603598900090788,0.007590009257048993
25,0.029520463943481446,0.002054479910810258,5.459881687164307,0.20830074736566137,0.1,6,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 6}",0.6734933379577349,0.6521101168515405,0.6994563775814386,0.6526452144949222,0.6849589950201683,0.6725328083811609,0.018400076248945553,30,0.7509964497599151,0.7517066370629476,0.7415191253217819,0.7561249996781766,0.7500549622980974,0.7500804348241837,0.004760610267675158
26,0.028922128677368163,0.0016678699764275098,5.476912879943848,0.16580687512790607,0.1,7,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 7}",0.6804526779033104,0.6322361535767144,0.692465979950824,0.6571938905767585,0.6810867038610472,0.6686870811737309,0.021533134881031233,33,0.7335477267842171,0.7371097652794044,0.7299716356697854,0.7424808929380412,0.7405310998778831,0.7367282241098663,0.00454901499238624
27,0.029321622848510743,0.0022391100697238746,5.409607076644898,0.12668372367474026,0.1,8,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 8}",0.6690476837516655,0.649089318511333,0.685344018016149,0.6400295458971457,0.6755192272309353,0.6638059586814455,0.01679560445185246,36,0.7300658038544784,0.7219244550684346,0.7211400441074641,0.7373270489073421,0.7315975562090867,0.7284109816293612,0.006120955956830826
28,0.030837535858154297,0.0006500663283483871,5.400448036193848,0.20929350095849852,0.1,9,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 9}",0.6610849132495691,0.6427479430417388,0.6776194106115654,0.6364013271916994,0.6790444264926172,0.659379604117438,0.017475223717249234,37,0.7233882285800886,0.7155703250621787,0.7141185900342089,0.7302044510799722,0.7234410573977217,0.7213445304308339,0.0058758145582066676
29,0.030716943740844726,0.0011628757070090952,5.490988683700562,0.1496979820783031,0.1,10,"{'clf__data_contamination': 0.1, 'clf__knn_neighbors': 10}",0.6631765141063858,0.629033249446076,0.6746216294526051,0.627436307063871,0.6661553577374487,0.6520846115612773,0.019838536162839503,46,0.7177090266054347,0.7016196761062862,0.7121038838499681,0.720699257286787,0.7132745460836576,0.7130812779864268,0.006508619445253799
30,0.02912111282348633,0.004389396687324682,4.9772686004638675,0.19956988943925477,0.15,1,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 1}",0.700396030609389,0.6651375764366221,0.713043075843481,0.651511797942374,0.6768892625347275,0.6813955486733188,0.02253996949221712,21,0.8326711953484367,0.8366725915011115,0.8389577092536646,0.835148439646599,0.8311996287724057,0.8349299129044436,0.002768561025611219
31,0.02995920181274414,0.0022754860193309463,5.050268888473511,0.1766572645784711,0.15,2,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 2}",0.6838593585598665,0.6737934679351912,0.6935026121613559,0.6563045795304931,0.6776460745848919,0.6770212185543596,0.012315717157577729,25,0.7836916539612215,0.7950602602295974,0.8055333102905827,0.8031778928009405,0.7916786611501074,0.7958283556864899,0.00791594977003396
32,0.02852325439453125,0.0011964404023488342,5.120045709609985,0.1733352170464817,0.15,3,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 3}",0.6859805672894058,0.6559486512926501,0.6838239595579397,0.6630632591409861,0.6837503003853148,0.6745133475332593,0.012484056983993113,29,0.7699640107314357,0.765666845124236,0.7773920437873172,0.7801575740774872,0.7689229570727142,0.772420686158638,0.005448991887903134
33,0.02892270088195801,0.0010917963571811936,5.100858879089356,0.18324149560037273,0.15,4,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 4}",0.6719596776252467,0.6658017966664694,0.6785200868689456,0.6489869984476683,0.67350848103325,0.667755408128316,0.010224694009365366,34,0.7606176237354345,0.7466238104318552,0.7605034541525714,0.764373596013729,0.7567291068506896,0.757769518236856,0.006074688669095388
34,0.03011913299560547,0.0021294328632913448,5.044162321090698,0.1727150461710352,0.15,5,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 5}",0.6698312262685968,0.6398099126685215,0.6689262244431115,0.6456516860548491,0.663744087955737,0.6575926274781633,0.012448977585330518,38,0.7443524835092512,0.7362031100184145,0.736985555784051,0.7501358485873048,0.7318198971357932,0.7398993790069628,0.006512238427671535
35,0.02972068786621094,0.003420574643591529,5.053907155990601,0.14924524241611276,0.15,6,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 6}",0.6668210583881413,0.6355594566233103,0.6713868975701385,0.6309908376291972,0.6679855933331215,0.6545487687087818,0.017494284916743083,42,0.735183876930394,0.7331448899746642,0.7300371287373155,0.7339647367074512,0.7316023839123638,0.7327866032524377,0.0018014035891426162
36,0.029321670532226562,0.0011966631257992648,5.009226274490357,0.15253411768664524,0.15,7,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 7}",0.676956450467616,0.6279601467646858,0.6636903845108263,0.6337305817141077,0.6645561440057057,0.6533787414925883,0.019075260469041976,43,0.7188302414145037,0.7211897587665181,0.71775793364766,0.722459287364343,0.7251722080696489,0.7210818858525347,0.002636595087066948
37,0.030916166305541993,0.0008913243475321034,5.088190984725952,0.1381373244325259,0.15,8,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 8}",0.6644760925980194,0.6426775301196275,0.6517155217932564,0.6166677001249102,0.662354052792373,0.6475781794856372,0.017323149825705732,50,0.7163154569272843,0.7060846433602725,0.7138808429111826,0.7154245779218924,0.7199634186448597,0.7143337879530983,0.004583952925788773
38,0.030118846893310548,0.0013232184109303517,5.084408903121949,0.16744337031966464,0.15,9,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 9}",0.656750693600008,0.6274054007635077,0.6491204542572497,0.6140943727085312,0.668596749302184,0.6431935341262962,0.019800377000477314,52,0.7116434406530858,0.6989388662982188,0.7059004933017914,0.7106407316004277,0.7096110207814521,0.7073469105269952,0.004630830469256164
39,0.028523683547973633,0.0019543203069044535,5.131998682022095,0.17569975670287422,0.15,10,"{'clf__data_contamination': 0.15, 'clf__knn_neighbors': 10}",0.6604042883920627,0.620288239657091,0.6460939527957599,0.6075322941397855,0.6534617676667621,0.6375561085302922,0.02023626856038647,58,0.706002694526617,0.6881944821352195,0.7048057203333559,0.701904348797845,0.6991707163724781,0.7000155924331031,0.006368839480106855
40,0.028722858428955077,0.001595658092109286,4.6565910339355465,0.21029953545538416,0.2,1,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 1}",0.6992016056659132,0.6764927181496349,0.6971627019979406,0.654702752771996,0.680411122631078,0.6815941802433125,0.016142947140401265,20,0.8058300902196823,0.801012312122128,0.8048942637848763,0.7944420714678595,0.7921038143485395,0.7996565103886171,0.005506703871523629
41,0.02812495231628418,0.003242060894126347,4.597424793243408,0.1759127963848865,0.2,2,"{'clf__data_contamination': 0.2, 'clf__knn_neighbors': 2}",0.68079644533132,0.6805204940899297,0.6850575842167627,0.6485615325057661,0.6857226677925647,0.6761317447872687,0.013948430524392505,27,0.7643676819472747,0.766768465009497,0.7746883377855461,0.7629199129239429,0.7600734906150755,0.7657635776562672,0.004961314068559562
