,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
28,0.574662446975708,0.005254436819630904,0.19627618789672852,0.00572610237261098,1.0,1e-07,"{'clf__C': 1.0, 'clf__gamma': 1e-07}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
29,0.5738648414611817,0.005147227941237343,0.19507913589477538,0.0036011481346963753,1.0,1e-06,"{'clf__C': 1.0, 'clf__gamma': 1e-06}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
30,0.5774544239044189,0.008852921048638843,0.18889541625976564,0.00828727357725897,1.0,1e-05,"{'clf__C': 1.0, 'clf__gamma': 1e-05}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
31,0.5495285511016845,0.0031533782040908355,0.1960766315460205,0.0024908546745374,1.0,0.0001,"{'clf__C': 1.0, 'clf__gamma': 0.0001}",0.2079039435076587,0.1513498798995966,0.16260775849218606,0.14818976602372905,0.1542600452744765,0.16486227863952937,0.02204827759564512,109,0.16988094859699088,0.15601506331874027,0.15019811580604733,0.16045160150058724,0.168174894105799,0.16094412466563296,0.007377882893035938
32,0.31281394958496095,0.0058656226779361656,0.18211355209350585,0.003489164010073646,1.0,0.001,"{'clf__C': 1.0, 'clf__gamma': 0.001}",0.560890023341386,0.5621988086685279,0.5672043146596529,0.61092497866211,0.5520809326849501,0.5706598116033254,0.02071442112446784,81,0.5995484332782671,0.588831103483275,0.5889368886320241,0.5829839565842013,0.5965187713418303,0.5913638306639196,0.005934444835656552
33,0.1672048568725586,0.003733203587149694,0.14696044921875,0.001055830462283374,1.0,0.01,"{'clf__C': 1.0, 'clf__gamma': 0.01}",0.6576329736378803,0.7343901762591307,0.6890191279140849,0.6968820584698386,0.6778193736373522,0.6911487419836574,0.025330639946655093,64,0.7324592220710957,0.7323790282662733,0.7222031004674209,0.7285392184597728,0.7357562066560165,0.7302673551841159,0.004634859109196169
34,0.1711416244506836,0.0023262257016112946,0.11828446388244629,0.002053493173440414,1.0,0.1,"{'clf__C': 1.0, 'clf__gamma': 0.1}",0.7826670968757471,0.7805315146162324,0.766793363440083,0.7570543561850659,0.7596893691591355,0.7693471400552528,0.010520630522752188,44,0.8537145807480424,0.863337224813824,0.8576608400228114,0.8600580415799808,0.866991243484458,0.8603523861298233,0.004568921281687542
35,0.5950076103210449,0.010953631751818564,0.1450119972229004,0.004442309801453755,1.0,1.0,"{'clf__C': 1.0, 'clf__gamma': 1.0}",0.6965775569052093,0.6016300549366942,0.6081801343157233,0.6392425409274611,0.680786464751621,0.6452833503673419,0.037974509812109626,79,0.9577560063132882,0.9541274085251036,0.958975394681632,0.955905068948225,0.9651211259337671,0.9583770008804031,0.0037522370605463868
36,0.7520625591278076,0.013428515857204537,0.20006585121154785,0.0025705120174629482,1.0,10.0,"{'clf__C': 1.0, 'clf__gamma': 10.0}",0.21050581070267205,0.21650178580710314,0.1927852074190747,0.2614449147343884,0.26763298951164083,0.22977414163497584,0.029502323609606206,103,0.9720036510088758,0.9738894068394593,0.9714553047700661,0.9731690087114435,0.971407687114801,0.9723850116889292,0.0009841555107519891
37,1.2437846183776855,0.0068395529366672555,0.27406749725341795,0.00212988394786433,1.0,100.0,"{'clf__C': 1.0, 'clf__gamma': 100.0}",0.07327010073044267,0.06539210137625444,0.05381701631701632,0.07172180049678482,0.09848037789918,0.07253627936393565,0.014667980137489102,123,0.9652474606884844,0.9685826528525947,0.9670978825042488,0.9665422569685308,0.9671709375321601,0.9669282381092037,0.001076918246922946
38,1.27957763671875,0.008579396278860799,0.27107577323913573,0.010100626414661662,1.0,1000.0,"{'clf__C': 1.0, 'clf__gamma': 1000.0}",0.045813397129186605,0.04310018903591682,0.043396226415094344,0.04577922077922079,0.0455631820650832,0.044730443084900345,0.0012168846050034032,134,0.966234976130038,0.96678497637951,0.9664897672536776,0.9656376182259436,0.9656598203784235,0.9661614316735185,0.00045343477146782507
39,0.5676812648773193,0.005997316741937463,0.1960763454437256,0.0055923753093785,10.0,1e-09,"{'clf__C': 10.0, 'clf__gamma': 1e-09}",0.04310018903591682,0.04310018903591682,0.043396226415094344,0.04310018903591682,0.04318181818181819,0.0431757223409326,0.0001146952889161973,135,0.043194706994328924,0.043194706994328924,0.04312056737588653,0.043194706994328924,0.043174303259329236,0.04317579832364051,2.8723879573297632e-05
