48,5,4,0,2,1,1,0,2,12
5,101,0,0,2,5,1,0,0,0
1,1,8,0,0,0,0,0,0,0
0,1,0,13,0,0,0,0,0,0
3,1,0,0,9,0,0,0,0,1
0,2,0,0,0,63,2,0,0,0
1,0,0,0,0,1,47,1,0,1
0,0,0,0,0,0,2,18,0,0
0,0,0,0,0,0,0,0,12,1
4,1,0,0,1,0,0,0,4,27
