55,5,0,0,3,0,3,0,2,7
10,92,1,1,3,5,1,0,0,1
0,2,8,0,0,0,0,0,0,0
0,1,0,13,0,0,0,0,0,0
2,2,0,0,6,0,1,0,0,3
1,6,0,0,0,54,6,0,0,0
2,1,0,0,0,4,41,2,0,1
0,0,0,0,0,1,3,16,0,0
0,0,0,0,0,0,0,0,12,1
3,0,0,0,2,0,0,0,4,28
