53,5,1,0,3,0,6,0,2,5
9,84,3,3,3,6,5,0,0,1
1,1,7,0,0,0,1,0,0,0
0,2,0,12,0,0,0,0,0,0
3,0,0,0,6,0,1,0,0,4
0,7,1,0,0,50,9,0,0,0
3,0,1,0,0,2,44,1,0,0
0,0,0,0,0,0,4,16,0,0
0,0,0,0,0,0,2,0,6,5
3,2,0,0,1,0,2,0,11,18
